complaint_id,road_segment_id,complaint_date,complaint_time,latitude,longitude,location_description,complaint_text,language,damage_type,severity,traffic_impact,safety_risk,vehicle_accident_reported,pedestrian_risk,two_wheeler_risk,emergency_route,status,assigned_department,resolution_date,resolution_type,photo_path,submission_channel
CMP_006120,RD_00257,04-05-2026,08:51,13.018159,80.253692,Near Ambattur,Damaged section is affecting normal traffic,Tamil,Missing_Manhole_Cover,Medium,Medium,High,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_006121,RD_00120,12-02-2026,15:05,13.118141,80.296811,Near Perungudi,Road surface is damaged and needs attention,Tamil,Damaged_Footpath,Low,Low,Low,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_006122,RD_00257,24-02-2026,23:21,13.017934,80.251948,Near Ambattur,Unsafe road condition reported by residents,Tamil-English,Damaged_Signage,Low,Medium,,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_006123,RD_00565,02-08-2026,01:39,13.062077,80.219773,Near Guindy,Road defect requires inspection and repair,Tamil,Edge_Cracking,High,Low,Medium,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_006124,RD_00445,15-04-2026,10:15,12.994033,80.244608,Near Besant Nagar,Damaged section is affecting normal traffic,Tamil-English,Alligator_Cracking,Low,High,Medium,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_006125,RD_00758,01-01-2026,11:20,13.0232,80.199923,Near Adambakkam,Large road hole creating a safety risk for motorists,English,Pothole,Medium,Low,Low,No,No,No,No,Resolved,GCC Roads,03-01-2026,Pothole filling,,legacy_record
CMP_006126,RD_00559,30-07-2026,15:12,12.922761,80.2628,Near Saidapet,Water remains on the road after rainfall,English,Waterlogging,Critical,Medium,Medium,No,No,No,No,In Progress,GCC Roads,,,,legacy_record
CMP_006127,RD_00836,01-07-2026,17:58,13.103002,80.271971,Near Velachery,Road condition is worsening at this location,Tamil-English,Alligator_Cracking,Critical,Medium,Medium,No,No,No,No,In Progress,GCC Roads,,,,legacy_record
CMP_006128,RD_00298,03-01-2026,15:14,13.083316,80.246173,Near Saidapet,Road defect requires inspection and repair,Tamil,Rutting,Low,Low,High,No,No,No,No,Resolved,GCC Roads,26-01-2026,Resurfacing,,legacy_record
CMP_006129,RD_00007,11-08-2026,17:52,12.934764,80.270098,Near Anna Nagar,Drainage problem causing water accumulation,Tamil,Drainage_Failure,Critical,Low,Low,Yes,No,No,No,In Progress,GCC Roads,,,,legacy_record
CMP_006130,RD_00587,16-05-2026,13:57,12.931171,80.205109,Near Maduravoyal,Poor restoration after road cutting has created a depression,Tamil-English,Poor_Restoration,Medium,Medium,Medium,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_006131,RD_00758,07-05-2026,20:51,13.024902,80.200938,Near Adambakkam,Road surface is damaged and needs attention,English,Damaged_Signage,High,High,Medium,Yes,Yes,No,No,Open,GCC Roads,,,,legacy_record
CMP_006132,RD_00164,05-06-2026,12:01,13.121414,80.248072,Near Saidapet,Unsafe road condition reported by residents,English,Uneven_Surface,High,Low,Medium,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_006133,RD_00076,11-03-2026,12:33,13.098686,80.242782,Near Besant Nagar,Road condition is worsening at this location,English,Damaged_Manhole,High,Medium,Low,No,No,No,No,In Progress,GCC Roads,,,,legacy_record
CMP_006134,RD_00044,09-06-2026,06:50,13.075868,80.160486,Near Pallikaranai,Damaged section is affecting normal traffic,Tamil-English,Construction_Debris,Medium,High,Low,No,No,No,No,Resolved,GCC Roads,29-06-2026,Resurfacing,,legacy_record
CMP_006135,RD_00489,17-07-2026,03:45,13.05863,80.168518,Near Nungambakkam,Road defect requires inspection and repair,English,Uneven_Surface,High,Low,Low,No,No,No,No,Resolved,GCC Roads,25-07-2026,Resurfacing,,legacy_record
CMP_006136,RD_00585,09-01-2026,12:59,12.947013,80.22965,Near Maduravoyal,Road condition is worsening at this location,English,Rutting,Medium,Low,Critical,No,No,No,No,In Progress,GCC Roads,,,,legacy_record
CMP_006137,RD_00101,09-04-2026,21:40,13.072157,80.277659,Near Porur,Damaged section is affecting normal traffic,Tamil-English,Missing_Road_Marking,Medium,,High,No,No,No,No,In Progress,GCC Roads,,,,legacy_record
CMP_006138,RD_00330,05-03-2026,11:15,12.955443,80.228094,Near Anna Nagar,Damaged section is affecting normal traffic,Tamil-English,Faded_Road_Marking,Medium,Medium,Medium,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_006139,RD_00409,30-06-2026,23:23,12.961925,80.295124,Near Thoraipakkam,Damaged section is affecting normal traffic,Tamil-English,Damaged_Curb,High,Medium,Medium,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_006140,RD_00565,19-03-2026,22:41,13.061801,80.219336,Near Guindy,Unsafe road condition reported by residents,Tamil-English,Rutting,Medium,Medium,High,No,No,No,No,In Progress,GCC Roads,,,,legacy_record
CMP_006141,RD_00193,15-06-2026,16:14,12.987502,80.268539,Near Pallikaranai,Unsafe road condition reported by residents,Tamil,Other,Critical,Medium,Medium,Yes,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_006142,RD_00362,07-01-2026,12:04,12.986437,80.281196,Near Adambakkam,Damaged section is affecting normal traffic,Tamil-English,Damaged_Footpath,Medium,Severe,High,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_006143,RD_00528,20-01-2026,18:02,12.931458,80.181389,Near Medavakkam,Damaged section is affecting normal traffic,English,Uneven_Surface,High,High,,No,No,Yes,No,Open,GCC Roads,,,,legacy_record
CMP_006144,RD_00603,12-03-2026,04:15,13.020341,80.222538,Near Pallikaranai,Cracks spreading along the lane,English,Crack,Critical,Medium,Low,No,No,No,No,In Progress,GCC Roads,,,,legacy_record
CMP_006145,RD_00223,27-01-2026,23:44,13.135593,80.280047,Near Nungambakkam,Damaged section is affecting normal traffic,Tamil-English,Damaged_Median,High,Medium,Low,No,No,No,No,Resolved,GCC Roads,04-02-2026,Resurfacing,,legacy_record
CMP_006146,RD_00414,29-01-2026,18:38,13.050872,80.227467,Near Pallikaranai,Road surface has developed multiple cracks,English,Crack,Medium,Low,Low,No,No,No,No,Resolved,GCC Roads,19-02-2026,Resurfacing,,legacy_record
CMP_006147,RD_00200,29-07-2026,15:59,13.13712,80.180445,Near Pallikaranai,Damaged section is affecting normal traffic,English,Other,Critical,Medium,Low,No,No,No,No,Resolved,GCC Roads,12-08-2026,Resurfacing,,legacy_record
CMP_006148,RD_00759,04-08-2026,18:17,13.116967,80.194659,Near Shenoy Nagar,Road condition is worsening at this location,English,Faded_Road_Marking,Critical,Low,Low,Yes,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_006149,RD_00899,06-06-2026,02:30,13.082247,80.163962,Near Medavakkam,Unsafe road condition reported by residents,Tamil-English,Edge_Cracking,Medium,Medium,Critical,No,No,No,No,Resolved,GCC Roads,25-06-2026,Resurfacing,,legacy_record
CMP_006150,RD_00931,11-06-2026,11:33,12.987548,80.292123,Near Besant Nagar,Damaged section is affecting normal traffic,Tamil-English,Damaged_Median,Medium,High,Low,No,No,No,No,In Progress,GCC Roads,,,,legacy_record
CMP_006151,RD_00724,13-01-2026,07:22,13.008868,80.243091,Near Porur,Damaged section is affecting normal traffic,English,Uneven_Surface,High,High,Low,No,No,No,No,In Progress,GCC Roads,,,,legacy_record
CMP_006152,RD_00637,10-05-2026,22:25,12.96171,80.290421,Near T Nagar,Damaged section is affecting normal traffic,Tamil,Obstruction,Low,High,Medium,No,No,No,No,Resolved,GCC Roads,20-05-2026,Resurfacing,,legacy_record
CMP_006153,RD_00333,31-01-2026,03:44,12.997481,80.284969,Near Pallikaranai,Damaged section is affecting normal traffic,Tamil,Obstruction,Critical,High,Medium,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_006154,RD_00703,22-02-2026,08:07,13.03455,80.195829,Near Mogappair,Damaged section is affecting normal traffic,Tamil,Road_Collapse,Low,High,High,No,No,No,Yes,Resolved,GCC Roads,12-03-2026,Resurfacing,,legacy_record
CMP_006155,RD_00631,22-03-2026,05:00,12.915973,80.17858,Near Velachery,Large road hole creating a safety risk for motorists,English,Pothole,Critical,Low,High,No,No,No,No,Resolved,GCC Roads,25-03-2026,Pothole filling,,legacy_record
CMP_006156,RD_00621,13-02-2026,12:09,13.101469,80.201836,Near Pallikaranai,Large pothole near the road junction causing vehicles to slow down,Tamil-English,Pothole,Medium,Medium,Medium,No,No,No,No,In Progress,GCC Roads,,,,legacy_record
CMP_006157,RD_00354,10-02-2026,22:59,12.94554,80.256249,Near Adambakkam,Road defect requires inspection and repair,English,Edge_Cracking,Medium,Medium,High,No,No,No,No,Resolved,GCC Roads,28-02-2026,Resurfacing,,legacy_record
CMP_006158,RD_00869,02-04-2026,08:25,12.979079,80.212269,Near Pallikaranai,Damaged section is affecting normal traffic,Tamil,Subsidence,Medium,Severe,Low,No,No,No,No,In Progress,GCC Roads,,,,legacy_record
CMP_006159,RD_00898,21-02-2026,16:23,12.969717,80.265463,Near Guindy,Road surface is damaged and needs attention,Tamil,Rutting,Medium,Low,Medium,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_006160,RD_00995,21-02-2026,06:23,12.93298,80.21839,Near Medavakkam,Road defect requires inspection and repair,English,Missing_Road_Marking,Medium,Medium,High,No,No,Yes,No,Resolved,GCC Roads,01-03-2026,Resurfacing,,legacy_record
CMP_006161,RD_00115,03-03-2026,16:21,13.119657,80.269509,Near T Nagar,Road defect requires inspection and repair,Tamil,Faded_Road_Marking,High,Low,Low,No,No,No,No,Resolved,GCC Roads,09-03-2026,Resurfacing,,legacy_record
CMP_006162,RD_00973,18-06-2026,20:12,12.954395,80.186807,Near Porur,Road surface is damaged and needs attention,English,Road_Collapse,High,Severe,High,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_006163,RD_00151,25-05-2026,16:23,12.956663,80.160196,Near Porur,Damaged section is affecting normal traffic,Tamil,Damaged_Footpath,Medium,Medium,Low,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_006164,RD_00101,18-02-2026,07:34,13.07424,80.278257,Near Porur,Unsafe road condition reported by residents,Tamil-English,Other,High,Medium,,No,No,No,No,Resolved,GCC Roads,23-02-2026,Resurfacing,,legacy_record
CMP_006165,RD_00622,07-05-2026,14:05,13.050558,80.229397,Near Taramani,Road defect requires inspection and repair,Tamil,Missing_Manhole_Cover,Medium,High,Low,No,No,Yes,Yes,Open,GCC Roads,,,,legacy_record
CMP_006166,RD_00817,21-07-2026,03:24,12.974785,80.249457,Near T Nagar,Unsafe road condition reported by residents,Tamil,Obstruction,Medium,High,Medium,No,No,No,No,Resolved,GCC Roads,24-07-2026,Resurfacing,,legacy_record
CMP_006167,RD_00515,02-06-2026,17:00,12.982602,80.22312,Near Taramani,Road defect requires inspection and repair,Tamil-English,Damaged_Manhole,Medium,,Low,No,No,No,No,In Progress,GCC Roads,,,,legacy_record
CMP_006168,RD_00856,04-02-2026,21:47,13.034674,80.219482,Near Shenoy Nagar,Damaged section is affecting normal traffic,Tamil-English,Damaged_Median,High,Low,High,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_006169,RD_00612,14-01-2026,22:19,12.950104,80.27222,Near Saidapet,Utility trench restoration is damaged and unsafe,Tamil-English,Unrestored_Road_Cut,Medium,Medium,Low,No,No,No,No,In Progress,GCC Roads,,,,legacy_record
CMP_006170,RD_00505,31-08-2026,08:43,12.997256,80.236487,Near Besant Nagar,Road surface is damaged and needs attention,English,Road_Work_Incomplete,Medium,High,High,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_006171,RD_00007,19-04-2026,06:28,12.935423,80.269927,Near Anna Nagar,Road defect requires inspection and repair,Tamil-English,Edge_Cracking,High,Medium,,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_006172,RD_00049,04-07-2026,23:07,13.013115,80.24472,Near Nungambakkam,Road surface is damaged and needs attention,Tamil-English,Uneven_Surface,Low,High,High,No,No,No,No,In Progress,GCC Roads,,,,legacy_record
CMP_006173,RD_00075,02-03-2026,20:19,12.997612,80.229569,Near Porur,Road defect requires inspection and repair,English,Missing_Road_Marking,Medium,High,,No,No,Yes,No,In Progress,GCC Roads,,,,legacy_record
CMP_006174,RD_00495,23-07-2026,02:25,13.033278,80.261022,Near Perungudi,Unsafe road condition reported by residents,Tamil,Missing_Manhole_Cover,Medium,Low,Medium,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_006175,RD_00730,29-01-2026,13:34,12.916181,80.222395,Near Perungudi,Road defect requires inspection and repair,Tamil,Alligator_Cracking,Medium,High,Low,No,No,No,No,Resolved,GCC Roads,24-02-2026,Resurfacing,,legacy_record
CMP_006176,RD_00443,30-08-2026,14:58,12.98716,80.269736,Near Maduravoyal,Road surface is damaged and needs attention,Tamil,Road_Work_Incomplete,Low,High,Medium,No,No,No,No,In Progress,GCC Roads,,,,legacy_record
CMP_006177,RD_00411,27-06-2026,13:48,13.148164,80.173657,Near Thoraipakkam,Road condition is worsening at this location,English,Missing_Road_Marking,High,Medium,Medium,No,No,No,No,In Progress,GCC Roads,,,,legacy_record
CMP_006178,RD_00711,16-01-2026,21:13,13.067036,80.155789,Near Perungudi,Utility trench restoration is damaged and unsafe,English,Unrestored_Road_Cut,Medium,Medium,Medium,No,No,No,No,Resolved,GCC Roads,30-01-2026,Resurfacing,,legacy_record
CMP_006179,RD_00035,22-04-2026,20:40,12.993809,80.243493,Near Thoraipakkam,Road condition is worsening at this location,Tamil-English,Road_Work_Incomplete,Medium,High,Low,No,No,No,No,Resolved,GCC Roads,10-05-2026,Resurfacing,,legacy_record
CMP_006180,RD_00654,12-07-2026,11:03,12.960903,80.217313,Near Mylapore,Road condition is worsening at this location,English,Damaged_Manhole,High,Medium,Medium,No,No,Yes,No,Open,GCC Roads,,,,legacy_record
CMP_006181,RD_00059,24-05-2026,07:35,12.952583,80.237142,Near Thoraipakkam,Road defect requires inspection and repair,Tamil-English,Damaged_Manhole,Critical,,Low,No,No,No,No,Resolved,GCC Roads,30-05-2026,Resurfacing,,legacy_record
CMP_006182,RD_00023,11-02-2026,20:26,13.047015,80.298367,Near Mogappair,Damaged section is affecting normal traffic,Tamil-English,Edge_Cracking,High,,High,No,No,No,No,In Progress,GCC Roads,,,,legacy_record
CMP_006183,RD_00429,15-05-2026,05:52,12.970591,80.194423,Near Besant Nagar,Road defect requires inspection and repair,Tamil-English,Construction_Debris,Medium,Medium,Medium,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_006184,RD_00329,22-07-2026,03:58,13.028025,80.173717,Near Taramani,Road condition is worsening at this location,English,Damaged_Footpath,Low,High,Low,No,No,No,No,In Progress,GCC Roads,,,,legacy_record
CMP_006185,RD_00258,16-07-2026,15:55,12.953604,80.293125,Near Adyar,Excavation work is affecting traffic,Tamil,Utility_Excavation,Medium,Low,High,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_006186,RD_00849,27-03-2026,20:21,12.909471,80.179819,Near Anna Nagar,Unsafe road condition reported by residents,Tamil,Road_Collapse,Low,High,Medium,No,No,No,No,Resolved,GCC Roads,13-04-2026,Resurfacing,,legacy_record
CMP_006187,RD_00171,23-04-2026,19:44,13.000346,80.177861,Near Adyar,Road defect requires inspection and repair,Tamil,Damaged_Curb,High,High,Medium,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_006188,RD_00851,07-02-2026,07:58,13.009401,80.160395,Near Medavakkam,Damaged section is affecting normal traffic,Tamil-English,Uneven_Surface,High,High,Medium,No,No,Yes,No,Open,GCC Roads,,,,legacy_record
CMP_006189,RD_00558,17-02-2026,06:23,12.935582,80.280056,Near T Nagar,Road condition is worsening at this location,Tamil,Damaged_Footpath,Medium,Low,Medium,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_006190,RD_00058,22-08-2026,21:28,13.074509,80.269741,Near Besant Nagar,Road surface is damaged and needs attention,English,Damaged_Median,Medium,Medium,Low,No,No,Yes,No,Resolved,GCC Roads,11-09-2026,Resurfacing,,legacy_record
CMP_006191,RD_00431,07-04-2026,22:21,13.060041,80.219454,Near Anna Nagar,Road section repeatedly floods during rain,Tamil,Waterlogging,Medium,High,Medium,Yes,Yes,No,No,In Progress,GCC Roads,,,,legacy_record
CMP_006192,RD_00702,22-07-2026,15:50,12.998166,80.253545,Near Anna Nagar,Road defect requires inspection and repair,English,Subsidence,Low,Medium,Medium,No,No,No,No,In Progress,GCC Roads,,,,legacy_record
CMP_006193,RD_00060,06-06-2026,20:12,13.029086,80.295393,Near Velachery,Road defect requires inspection and repair,Tamil-English,Depression,High,Severe,High,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_006194,RD_00769,05-05-2026,03:02,12.955573,80.224746,Near Medavakkam,Unsafe road condition reported by residents,English,Alligator_Cracking,Low,High,,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_006195,RD_00062,14-03-2026,16:19,13.130357,80.159887,Near Anna Nagar,Damaged section is affecting normal traffic,Tamil-English,Missing_Road_Marking,Medium,Low,Medium,No,No,No,No,Resolved,GCC Roads,05-04-2026,Resurfacing,,legacy_record
CMP_006196,RD_00933,12-06-2026,02:40,13.123997,80.209022,Near Porur,Road drainage is not functioning properly,English,Drainage_Failure,High,Medium,Medium,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_006197,RD_00573,31-08-2026,19:11,13.10324,80.261483,Near Guindy,Unsafe road condition reported by residents,Tamil,Damaged_Manhole,Low,Low,Low,No,No,No,No,In Progress,GCC Roads,,,,legacy_record
CMP_006198,RD_00081,24-04-2026,01:27,13.084228,80.289917,Near Adyar,Road surface is damaged and needs attention,Tamil-English,Subsidence,Medium,Medium,High,No,No,No,No,Resolved,GCC Roads,19-05-2026,Resurfacing,,legacy_record
CMP_006199,RD_00049,09-01-2026,07:03,13.013462,80.244253,Near Nungambakkam,Road defect requires inspection and repair,English,Subsidence,High,Medium,Medium,No,No,No,No,Open,GCC Roads,,,,legacy_record
CMP_006200,RD_00129,14-07-2026,21:38,13.095041,80.291042,Near Perungudi,Drain is blocked and water is entering the road,Tamil-English,Drainage_Failure,High,Medium,Medium,No,No,No,No,Resolved,GCC Roads,20-07-2026,Resurfacing,,legacy_record
CMP_006201,RD_00177,31-07-2026,18:51,13.006799,80.170272,Near Adambakkam,Road condition is worsening at this location,Tamil-English,Damaged_Median,Medium,Low,High,Yes,No,No,No,In Progress,GCC Roads,,,,legacy_record
CMP_006202,RD_00027,17-02-2026,00:57,12.980585,80.278292,Near Besant Nagar,Road defect requires inspection and repair,Tamil,Road_Collapse,Medium,Low,High,No,Yes,No,No,Resolved,GCC Roads,27-02-2026,Resurfacing,,legacy_record
CMP_006203,RD_00825,11-02-2026,04:08,12.939462,80.152235,Near Anna Nagar,Recently restored road surface has deteriorated again,Tamil,Poor_Restoration,Low,Medium,Low,No,No,No,No,Resolved,GCC Roads,01-03-2026,Resurfacing,,legacy_record
CMP_006204,RD_00490,07-07-2026,09:32,12.963378,80.278494,Near Mogappair,Road condition is worsening at this location,English,Depression,Medium,High,High,No,No,No,No,In Progress,GCC Roads,,,,legacy_record
CMP_006205,RD_00504,19-05-2026,12:55,13.14771,80.269585,Near Porur,Road surface is damaged and needs attention,Tamil,Uneven_Surface,Medium,Medium,,No,Yes,No,No,Resolved,GCC Roads,02-06-2026,Resurfacing,,legacy_record
CMP_006206,RD_00868,04-01-2026,20:37,13.09934,80.282717,Near Adambakkam,Unsafe road condition reported by residents,English,Alligator_Cracking,High,Low,Low,No,No,No,No,Resolved,GCC Roads,06-01-2026,Resurfacing,,legacy_record
CMP_006207,RD_00926,23-04-2026,20:32,13.107568,80.299546,Near Mylapore,Road condition is worsening at this location,Tamil,Damaged_Median,Critical,Medium,,No,No,No,No,Resolved,GCC Roads,17-05-2026,Resurfacing,,legacy_record
CMP_006208,RD_00338,11-08-2026,09:19,12.916966,80.206173,Near Nungambakkam,Unsafe road condition reported by residents,English,Depression,High,,High,No,No,No,No,In Progress,GCC Roads,,,,legacy_record
