event_id,road_segment_id,event_date,event_type,department,contractor,work_description,work_status,start_date,completion_date,reference_number,estimated_cost,road_cutting,restoration_required,restoration_completed,notes
EVT_000695,RD_00553,14-05-2026,Drainage_Work,Telecom Utility,Contractor_13,Emergency road repair,Completed,14-05-2026,15-05-2026,GCC/ROAD/2026/7626,514054,No,No,N/A,Synthetic prototype intervention record
EVT_000696,RD_00772,30-04-2026,Road_Repair,GCC Roads,Contractor_24,Pothole filling,Completed,30-04-2026,05-05-2026,GCC/ROAD/2026/5630,516549,No,No,N/A,Synthetic prototype intervention record
EVT_000697,RD_00844,08-01-2026,Pothole_Repair,GCC Roads,Contractor_24,Pothole filling,Completed,08-01-2026,22-01-2026,GCC/ROAD/2026/5895,455563,No,No,N/A,Synthetic prototype intervention record
EVT_000698,RD_00859,22-04-2026,Drainage_Work,Chennai Metro Water,Contractor_21,Emergency road repair,Completed,22-04-2026,24-04-2026,GCC/ROAD/2026/4721,355773,No,No,N/A,Synthetic prototype intervention record
EVT_000699,RD_00452,04-06-2026,Road_Repair,GCC Roads,Contractor_06,Road resurfacing,Completed,04-06-2026,11-06-2026,GCC/ROAD/2026/7720,206514,No,No,N/A,Synthetic prototype intervention record
EVT_000700,RD_00724,10-04-2026,Road_Repair,GCC Roads,Contractor_12,Road resurfacing,Completed,10-04-2026,13-04-2026,GCC/ROAD/2026/7560,286839,No,No,N/A,Synthetic prototype intervention record
EVT_000701,RD_00484,05-01-2026,Road_Cutting,Other Utility Agency,Contractor_02,Utility excavation and restoration,Completed,05-01-2026,13-01-2026,GCC/ROAD/2026/3678,361125,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_000702,RD_00528,20-06-2026,Road_Repair,GCC Roads,Contractor_26,Road resurfacing,Completed,20-06-2026,25-06-2026,GCC/ROAD/2026/5570,380841,No,No,N/A,Synthetic prototype intervention record
EVT_000703,RD_00496,26-06-2026,Resurfacing,GCC Roads,Contractor_02,Emergency road repair,Completed,26-06-2026,29-06-2026,GCC/ROAD/2026/7177,658932,No,No,N/A,Synthetic prototype intervention record
EVT_000704,RD_00698,12-05-2026,Pothole_Repair,GCC Roads,Contractor_05,Utility excavation and restoration,Completed,12-05-2026,13-05-2026,GCC/ROAD/2026/5176,741016,No,No,N/A,Synthetic prototype intervention record
EVT_000705,RD_00428,18-05-2026,Road_Repair,GCC Roads,Contractor_18,Drainage maintenance,Completed,18-05-2026,27-05-2026,GCC/ROAD/2026/2524,71525,No,No,N/A,Synthetic prototype intervention record
EVT_000706,RD_00603,29-08-2026,Drainage_Work,Other Utility Agency,Contractor_16,Pothole filling,Completed,29-08-2026,31-08-2026,GCC/ROAD/2026/1344,667511,No,No,N/A,Synthetic prototype intervention record
EVT_000707,RD_00621,15-04-2026,Utility_Excavation,Chennai Metro Water,Contractor_08,Utility excavation and restoration,Completed,15-04-2026,20-04-2026,GCC/ROAD/2026/9614,564421,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_000708,RD_00171,20-06-2026,Road_Restoration,TANGEDCO,Contractor_29,Road resurfacing,Completed,20-06-2026,01-07-2026,GCC/ROAD/2026/9389,115482,No,No,N/A,Synthetic prototype intervention record
EVT_000709,RD_00789,24-04-2026,Road_Repair,GCC Roads,Contractor_18,Pothole filling,Completed,24-04-2026,26-04-2026,GCC/ROAD/2026/9040,568013,No,No,N/A,Synthetic prototype intervention record
EVT_000710,RD_00649,02-09-2026,Road_Restoration,TANGEDCO,Contractor_22,Pothole filling,Completed,02-09-2026,15-09-2026,GCC/ROAD/2026/2493,222342,No,No,N/A,Synthetic prototype intervention record
EVT_000711,RD_00840,20-04-2026,Pothole_Repair,GCC Roads,Contractor_19,Utility excavation and restoration,Completed,20-04-2026,24-04-2026,GCC/ROAD/2026/1353,580542,No,No,N/A,Synthetic prototype intervention record
EVT_000712,RD_00566,23-08-2026,Road_Repair,GCC Roads,Contractor_20,Pothole filling,Completed,23-08-2026,26-08-2026,GCC/ROAD/2026/1912,436077,No,No,N/A,Synthetic prototype intervention record
EVT_000713,RD_00074,20-06-2026,Resurfacing,GCC Roads,Contractor_28,Emergency road repair,Completed,20-06-2026,03-07-2026,GCC/ROAD/2026/1603,596980,No,No,N/A,Synthetic prototype intervention record
EVT_000714,RD_00951,08-05-2026,Pothole_Repair,GCC Roads,Contractor_10,Drainage maintenance,Completed,08-05-2026,18-05-2026,GCC/ROAD/2026/1226,427585,No,No,N/A,Synthetic prototype intervention record
EVT_000715,RD_00612,25-06-2026,Road_Repair,GCC Roads,Contractor_11,Road resurfacing,Completed,25-06-2026,29-06-2026,GCC/ROAD/2026/3930,412903,No,No,N/A,Synthetic prototype intervention record
EVT_000716,RD_00580,12-02-2026,Road_Repair,GCC Roads,Contractor_25,Drainage maintenance,Completed,12-02-2026,23-02-2026,GCC/ROAD/2026/7647,464945,No,No,N/A,Synthetic prototype intervention record
EVT_000717,RD_00935,14-06-2026,Pothole_Repair,GCC Roads,Contractor_06,Utility excavation and restoration,Completed,14-06-2026,24-06-2026,GCC/ROAD/2026/5037,705813,No,No,N/A,Synthetic prototype intervention record
EVT_000718,RD_00317,08-03-2026,Utility_Excavation,TANGEDCO,Contractor_30,Drainage maintenance,Completed,08-03-2026,20-03-2026,GCC/ROAD/2026/3524,288784,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_000719,RD_00899,09-06-2026,Utility_Excavation,TANGEDCO,Contractor_23,Road resurfacing,Completed,09-06-2026,11-06-2026,GCC/ROAD/2026/2866,314010,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_000720,RD_00882,17-01-2026,Pothole_Repair,GCC Roads,Contractor_13,Drainage maintenance,Completed,17-01-2026,23-01-2026,GCC/ROAD/2026/3043,183516,No,No,N/A,Synthetic prototype intervention record
EVT_000721,RD_00713,29-07-2026,Construction,TANGEDCO,Contractor_04,Pothole filling,Completed,29-07-2026,01-08-2026,GCC/ROAD/2026/1514,685937,No,No,N/A,Synthetic prototype intervention record
EVT_000722,RD_00340,05-08-2026,Road_Cutting,Telecom Utility,Contractor_04,Road resurfacing,Completed,05-08-2026,10-08-2026,GCC/ROAD/2026/6871,587941,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_000723,RD_00668,24-06-2026,Road_Restoration,Telecom Utility,Contractor_27,Drainage maintenance,Completed,24-06-2026,05-07-2026,GCC/ROAD/2026/5655,324136,No,No,N/A,Synthetic prototype intervention record
EVT_000724,RD_00468,21-02-2026,Road_Repair,GCC Roads,Contractor_03,Pothole filling,Completed,21-02-2026,06-03-2026,GCC/ROAD/2026/2328,671044,No,No,N/A,Synthetic prototype intervention record
EVT_000725,RD_00289,09-04-2026,Resurfacing,GCC Roads,Contractor_27,Surface repair and maintenance,Completed,09-04-2026,22-04-2026,GCC/ROAD/2026/9702,556352,No,No,N/A,Synthetic prototype intervention record
EVT_000726,RD_00243,05-06-2026,Road_Restoration,Telecom Utility,Contractor_19,Road resurfacing,Completed,05-06-2026,13-06-2026,GCC/ROAD/2026/7321,136989,No,No,N/A,Synthetic prototype intervention record
EVT_000727,RD_00984,14-07-2026,Pothole_Repair,GCC Roads,Contractor_19,Utility excavation and restoration,Completed,14-07-2026,23-07-2026,GCC/ROAD/2026/8774,200411,No,No,N/A,Synthetic prototype intervention record
EVT_000728,RD_00521,17-03-2026,Utility_Excavation,Other Utility Agency,Contractor_09,Utility excavation and restoration,Completed,17-03-2026,22-03-2026,GCC/ROAD/2026/1944,28591,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_000729,RD_00694,30-06-2026,Resurfacing,GCC Roads,Contractor_17,Drainage maintenance,Completed,30-06-2026,06-07-2026,GCC/ROAD/2026/5996,503924,No,No,N/A,Synthetic prototype intervention record
EVT_000730,RD_00188,26-04-2026,Road_Restoration,Other Utility Agency,Contractor_29,Surface repair and maintenance,Completed,26-04-2026,06-05-2026,GCC/ROAD/2026/7453,729696,No,No,N/A,Synthetic prototype intervention record
EVT_000731,RD_00607,28-04-2026,Utility_Work,Other Utility Agency,Contractor_18,Surface repair and maintenance,Completed,28-04-2026,03-05-2026,GCC/ROAD/2026/9290,451026,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_000732,RD_00396,29-03-2026,Road_Repair,GCC Roads,Contractor_24,Surface repair and maintenance,Completed,29-03-2026,30-03-2026,GCC/ROAD/2026/6064,613892,No,No,N/A,Synthetic prototype intervention record
EVT_000733,RD_00625,02-06-2026,Drainage_Work,Chennai Metro Water,Contractor_15,Road resurfacing,Completed,02-06-2026,11-06-2026,GCC/ROAD/2026/3429,508320,No,No,N/A,Synthetic prototype intervention record
EVT_000734,RD_00961,18-04-2026,Utility_Excavation,Other Utility Agency,Contractor_02,Road resurfacing,Completed,18-04-2026,01-05-2026,GCC/ROAD/2026/8644,545493,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_000735,RD_00135,11-03-2026,Resurfacing,GCC Roads,Contractor_26,Road resurfacing,Completed,11-03-2026,24-03-2026,GCC/ROAD/2026/6062,345937,No,No,N/A,Synthetic prototype intervention record
EVT_000736,RD_00649,04-01-2026,Construction,Telecom Utility,Contractor_06,Road resurfacing,Completed,04-01-2026,18-01-2026,GCC/ROAD/2026/4847,436814,No,No,N/A,Synthetic prototype intervention record
EVT_000737,RD_00539,28-07-2026,Construction,Telecom Utility,Contractor_27,Surface repair and maintenance,Completed,28-07-2026,10-08-2026,GCC/ROAD/2026/5044,328938,No,No,N/A,Synthetic prototype intervention record
EVT_000738,RD_00479,27-07-2026,Utility_Work,TANGEDCO,Contractor_28,Emergency road repair,Completed,27-07-2026,04-08-2026,GCC/ROAD/2026/5119,731510,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_000739,RD_00759,11-08-2026,Resurfacing,GCC Roads,Contractor_13,Drainage maintenance,Completed,11-08-2026,22-08-2026,GCC/ROAD/2026/8940,698182,No,No,N/A,Synthetic prototype intervention record
EVT_000740,RD_00671,27-01-2026,Utility_Work,Chennai Metro Water,Contractor_11,Utility excavation and restoration,Completed,27-01-2026,05-02-2026,GCC/ROAD/2026/5395,218178,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_000741,RD_00042,19-05-2026,Utility_Excavation,Chennai Metro Water,Contractor_06,Utility excavation and restoration,Completed,19-05-2026,20-05-2026,GCC/ROAD/2026/8186,451703,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_000742,RD_00134,12-01-2026,Utility_Excavation,Chennai Metro Water,Contractor_12,Surface repair and maintenance,Completed,12-01-2026,24-01-2026,GCC/ROAD/2026/8305,70923,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_000743,RD_00466,14-05-2026,Utility_Excavation,Chennai Metro Water,Contractor_03,Emergency road repair,Completed,14-05-2026,24-05-2026,GCC/ROAD/2026/9157,687453,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_000744,RD_00171,25-06-2026,Pothole_Repair,GCC Roads,Contractor_14,Pothole filling,Completed,25-06-2026,01-07-2026,GCC/ROAD/2026/2311,280383,No,No,N/A,Synthetic prototype intervention record
EVT_000745,RD_00942,22-02-2026,Pothole_Repair,GCC Roads,Contractor_04,Drainage maintenance,Completed,22-02-2026,28-02-2026,GCC/ROAD/2026/8971,319027,No,No,N/A,Synthetic prototype intervention record
EVT_000746,RD_00778,20-04-2026,Emergency_Repair,GCC Roads,Contractor_11,Emergency road repair,Completed,20-04-2026,30-04-2026,GCC/ROAD/2026/3450,384055,No,No,N/A,Synthetic prototype intervention record
EVT_000747,RD_00362,03-07-2026,Road_Repair,GCC Roads,Contractor_27,Surface repair and maintenance,Completed,03-07-2026,10-07-2026,GCC/ROAD/2026/9878,565750,No,No,N/A,Synthetic prototype intervention record
EVT_000748,RD_00630,14-07-2026,Road_Restoration,TANGEDCO,Contractor_05,Pothole filling,Completed,14-07-2026,17-07-2026,GCC/ROAD/2026/7564,347946,No,No,N/A,Synthetic prototype intervention record
EVT_000749,RD_00116,26-08-2026,Drainage_Work,Chennai Metro Water,Contractor_06,Surface repair and maintenance,Completed,26-08-2026,30-08-2026,GCC/ROAD/2026/8033,492321,No,No,N/A,Synthetic prototype intervention record
EVT_000750,RD_00577,03-04-2026,Drainage_Work,Telecom Utility,Contractor_22,Emergency road repair,Completed,03-04-2026,10-04-2026,GCC/ROAD/2026/7843,733438,No,No,N/A,Synthetic prototype intervention record
EVT_000751,RD_00764,18-08-2026,Drainage_Work,Other Utility Agency,Contractor_16,Drainage maintenance,Completed,18-08-2026,22-08-2026,GCC/ROAD/2026/6785,692117,No,No,N/A,Synthetic prototype intervention record
EVT_000752,RD_00337,26-08-2026,Road_Repair,GCC Roads,Contractor_22,Drainage maintenance,Completed,26-08-2026,03-09-2026,GCC/ROAD/2026/5556,112589,No,No,N/A,Synthetic prototype intervention record
EVT_000753,RD_00357,05-06-2026,Road_Cutting,Telecom Utility,Contractor_23,Pothole filling,Completed,05-06-2026,14-06-2026,GCC/ROAD/2026/1364,387404,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_000754,RD_00616,05-05-2026,Resurfacing,GCC Roads,Contractor_29,Surface repair and maintenance,Completed,05-05-2026,16-05-2026,GCC/ROAD/2026/3836,203833,No,No,N/A,Synthetic prototype intervention record
EVT_000755,RD_00076,16-07-2026,Resurfacing,GCC Roads,Contractor_07,Surface repair and maintenance,Completed,16-07-2026,28-07-2026,GCC/ROAD/2026/6431,38989,No,No,N/A,Synthetic prototype intervention record
EVT_000756,RD_00773,12-01-2026,Pothole_Repair,GCC Roads,Contractor_26,Road resurfacing,Completed,12-01-2026,19-01-2026,GCC/ROAD/2026/3326,357313,No,No,N/A,Synthetic prototype intervention record
EVT_000757,RD_00555,25-05-2026,Utility_Excavation,Chennai Metro Water,Contractor_21,Surface repair and maintenance,Completed,25-05-2026,02-06-2026,GCC/ROAD/2026/5075,666736,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_000758,RD_00711,20-07-2026,Drainage_Work,Telecom Utility,Contractor_04,Road resurfacing,Completed,20-07-2026,26-07-2026,GCC/ROAD/2026/6032,164391,No,No,N/A,Synthetic prototype intervention record
EVT_000759,RD_00054,05-01-2026,Resurfacing,GCC Roads,Contractor_25,Surface repair and maintenance,Completed,05-01-2026,06-01-2026,GCC/ROAD/2026/6727,145495,No,No,N/A,Synthetic prototype intervention record
EVT_000760,RD_00745,18-05-2026,Pothole_Repair,GCC Roads,Contractor_19,Emergency road repair,Completed,18-05-2026,26-05-2026,GCC/ROAD/2026/1921,680943,No,No,N/A,Synthetic prototype intervention record
EVT_000761,RD_00748,23-02-2026,Road_Cutting,Chennai Metro Water,Contractor_25,Pothole filling,Completed,23-02-2026,03-03-2026,GCC/ROAD/2026/7535,220932,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_000762,RD_00070,15-01-2026,Utility_Work,Other Utility Agency,Contractor_16,Emergency road repair,Completed,15-01-2026,19-01-2026,GCC/ROAD/2026/6841,172314,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_000763,RD_00669,22-05-2026,Resurfacing,GCC Roads,Contractor_17,Emergency road repair,Completed,22-05-2026,03-06-2026,GCC/ROAD/2026/4532,417517,No,No,N/A,Synthetic prototype intervention record
EVT_000764,RD_00341,16-07-2026,Pothole_Repair,GCC Roads,Contractor_04,Utility excavation and restoration,Completed,16-07-2026,18-07-2026,GCC/ROAD/2026/1857,358434,No,No,N/A,Synthetic prototype intervention record
EVT_000765,RD_00874,22-03-2026,Construction,Telecom Utility,Contractor_30,Utility excavation and restoration,Completed,22-03-2026,25-03-2026,GCC/ROAD/2026/7138,275607,No,No,N/A,Synthetic prototype intervention record
EVT_000766,RD_00754,16-06-2026,Road_Repair,GCC Roads,Contractor_24,Road resurfacing,Completed,16-06-2026,18-06-2026,GCC/ROAD/2026/6177,356952,No,No,N/A,Synthetic prototype intervention record
EVT_000767,RD_00138,02-05-2026,Road_Restoration,Other Utility Agency,Contractor_13,Emergency road repair,Completed,02-05-2026,03-05-2026,GCC/ROAD/2026/2873,677587,No,No,N/A,Synthetic prototype intervention record
EVT_000768,RD_00108,17-01-2026,Resurfacing,GCC Roads,Contractor_28,Drainage maintenance,Completed,17-01-2026,22-01-2026,GCC/ROAD/2026/4526,219644,No,No,N/A,Synthetic prototype intervention record
EVT_000769,RD_00670,04-06-2026,Road_Repair,GCC Roads,Contractor_24,Emergency road repair,Completed,04-06-2026,10-06-2026,GCC/ROAD/2026/9525,429813,No,No,N/A,Synthetic prototype intervention record
EVT_000770,RD_00324,14-07-2026,Resurfacing,GCC Roads,Contractor_09,Drainage maintenance,Completed,14-07-2026,25-07-2026,GCC/ROAD/2026/6202,553739,No,No,N/A,Synthetic prototype intervention record
EVT_000771,RD_00843,17-03-2026,Resurfacing,GCC Roads,Contractor_18,Emergency road repair,Completed,17-03-2026,22-03-2026,GCC/ROAD/2026/9361,699351,No,No,N/A,Synthetic prototype intervention record
EVT_000772,RD_00729,06-08-2026,Road_Restoration,TANGEDCO,Contractor_04,Drainage maintenance,Completed,06-08-2026,09-08-2026,GCC/ROAD/2026/3741,272353,No,No,N/A,Synthetic prototype intervention record
EVT_000773,RD_00044,26-04-2026,Road_Restoration,TANGEDCO,Contractor_27,Utility excavation and restoration,Completed,26-04-2026,03-05-2026,GCC/ROAD/2026/8048,557921,No,No,N/A,Synthetic prototype intervention record
EVT_000774,RD_00534,17-01-2026,Road_Repair,GCC Roads,Contractor_09,Drainage maintenance,Completed,17-01-2026,19-01-2026,GCC/ROAD/2026/7987,688721,No,No,N/A,Synthetic prototype intervention record
EVT_000775,RD_00169,28-08-2026,Road_Restoration,Chennai Metro Water,Contractor_20,Drainage maintenance,Completed,28-08-2026,02-09-2026,GCC/ROAD/2026/9592,674038,No,No,N/A,Synthetic prototype intervention record
EVT_000776,RD_00119,18-04-2026,Drainage_Work,Telecom Utility,Contractor_28,Utility excavation and restoration,Completed,18-04-2026,02-05-2026,GCC/ROAD/2026/8629,479694,No,No,N/A,Synthetic prototype intervention record
EVT_000777,RD_00042,12-08-2026,Utility_Excavation,TANGEDCO,Contractor_20,Drainage maintenance,Completed,12-08-2026,17-08-2026,GCC/ROAD/2026/5717,344503,Yes,Yes,No,Synthetic prototype intervention record
EVT_000778,RD_00393,13-06-2026,Resurfacing,GCC Roads,Contractor_28,Surface repair and maintenance,Completed,13-06-2026,19-06-2026,GCC/ROAD/2026/9090,80953,No,No,N/A,Synthetic prototype intervention record
EVT_000779,RD_00996,07-08-2026,Pothole_Repair,GCC Roads,Contractor_12,Pothole filling,Completed,07-08-2026,17-08-2026,GCC/ROAD/2026/3828,231116,No,No,N/A,Synthetic prototype intervention record
EVT_000780,RD_00742,07-04-2026,Resurfacing,GCC Roads,Contractor_18,Utility excavation and restoration,Completed,07-04-2026,20-04-2026,GCC/ROAD/2026/1064,487690,No,No,N/A,Synthetic prototype intervention record
EVT_000781,RD_00728,17-07-2026,Utility_Excavation,TANGEDCO,Contractor_15,Drainage maintenance,Completed,17-07-2026,25-07-2026,GCC/ROAD/2026/9910,413052,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_000782,RD_00088,09-05-2026,Pothole_Repair,GCC Roads,Contractor_04,Emergency road repair,Completed,09-05-2026,18-05-2026,GCC/ROAD/2026/2536,274998,No,No,N/A,Synthetic prototype intervention record
EVT_000783,RD_00246,26-06-2026,Pothole_Repair,GCC Roads,Contractor_19,Pothole filling,Completed,26-06-2026,05-07-2026,GCC/ROAD/2026/8797,185720,No,No,N/A,Synthetic prototype intervention record
EVT_000784,RD_00247,28-02-2026,Utility_Excavation,TANGEDCO,Contractor_19,Pothole filling,Completed,28-02-2026,14-03-2026,GCC/ROAD/2026/1642,420575,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_000785,RD_00843,10-07-2026,Utility_Excavation,Chennai Metro Water,Contractor_14,Utility excavation and restoration,Completed,10-07-2026,18-07-2026,GCC/ROAD/2026/1701,104093,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_000786,RD_00798,29-08-2026,Road_Repair,GCC Roads,Contractor_10,Road resurfacing,Completed,29-08-2026,11-09-2026,GCC/ROAD/2026/4690,708568,No,No,N/A,Synthetic prototype intervention record
EVT_000787,RD_00241,08-04-2026,Road_Cutting,Telecom Utility,Contractor_04,Road resurfacing,Completed,08-04-2026,09-04-2026,GCC/ROAD/2026/7298,87714,Yes,Yes,No,Synthetic prototype intervention record
EVT_000788,RD_00239,16-02-2026,Utility_Excavation,Other Utility Agency,Contractor_02,Emergency road repair,Completed,16-02-2026,01-03-2026,GCC/ROAD/2026/9941,714603,Yes,Yes,Yes,Synthetic prototype intervention record
